lat,lon,rssi_1_1,rssi_2_1,rssi_3_1
-8.056988048780488,-34.95347594594595,-86.57920794955803,-81.54793083840855,-70.98889639444938
-8.056988048780488,-34.953077567567576,-86.53931181572472,-80.99509649629994,-72.10662047084591
-8.056988048780488,-34.95267918918919,-86.51173764903555,-80.42594972884322,-73.15415527121795
-8.056988048780488,-34.95228081081081,-86.4966255030161,-79.84007205512373,-74.13861593566784
-8.056988048780488,-34.951882432432434,-86.4940526566148,-79.23715549678207,-75.0663357309036
-8.056988048780488,-34.951484054054056,-86.50403230356835,-78.61705310316901,-75.94290033995853
-8.056988048780488,-34.95108567567568,-86.52651332766305,-77.97984630111881,-76.77321679641844
-8.056988048780488,-34.9506872972973,-86.56138117185517,-77.32593402084697,-77.56159216342553
-8.056988048780488,-34.95028891891892,-86.60845977046208,-76.65614961028714,-78.31181042357846
-8.056988048780488,-34.94989054054055,-86.66751447652791,-75.9719124764238,-79.02720271074182
-8.056988048780488,-34.94949216216217,-86.73825588358295,-75.27542177928913,-79.71070928952932
-8.056988048780488,-34.94909378378379,-86.82034441393105,-74.56989858832057,-80.36493324148614
-8.056988048780488,-34.948695405405395,-86.9133955256276,-73.85987937437366,-80.99218649795367
-8.056988048780488,-34.948297027027024,-87.01698537825743,-73.15155549832045,-81.59452910716095
-8.056988048780488,-34.947898648648646,-87.13065679363649,-72.45313765052907,-82.1738026587376
-8.056988048780488,-34.94750027027027,-87.25392535065359,-71.77519797747017,-82.73165872901009
-8.056988048780488,-34.94710189189189,-87.38628546379411,-71.13090453545644,-83.2695831148128
-8.056988048780488,-34.94670351351351,-87.52721630979798,-70.53601702356882,-83.78891651756442
-8.056988048780488,-34.946305135135134,-87.67618748611133,-70.0084754620482,-84.29087223992454
-8.056988048780488,-34.94590675675676,-87.83266430613892,-69.56741708482568,-84.77655136778728
-8.056988048780488,-34.94550837837838,-87.99611265855182,-69.231544477394,-85.24695583327559
-8.056667804878048,-34.95985,-88.337426000899,-88.53292683214244,-60.8721330475298
-8.056667804878048,-34.959451621621625,-88.14738775313859,-88.16630468094147,-58.78468718410613
-8.056667804878048,-34.959053243243254,-87.96258124327028,-87.7909162148338,-56.63217066072447
-8.056667804878048,-34.95865486486487,-87.78353897662686,-87.40636921989014,-54.61330105823919
-8.056667804878048,-34.95825648648649,-87.61080942309513,-87.01224818738928,-53.116842109325304
-8.056667804878048,-34.95785810810811,-87.44495375651027,-86.60811296298237,-52.631184578965986
-8.056667804878048,-34.95745972972973,-87.28654198698624,-86.19349741247709,-53.36296911614613
-8.056667804878048,-34.95706135135136,-87.13614848476931,-85.76790814716347,-55.010547375998726
-8.056667804878048,-34.95666297297298,-86.99434691389442,-85.33082336922206,-57.08297722191428
-8.056667804878048,-34.9562645945946,-86.86170461734372,-84.88169192213994,-59.2329479407133
-8.056667804878048,-34.95586621621621,-86.73877652046215,-84.4199326625506,-61.294409544510984
-8.056667804878048,-34.95546783783784,-86.62609864657381,-83.94493431471923,-63.2086348432983
-8.056667804878048,-34.95506945945946,-86.52418136512404,-83.45605602782854,-64.96564807802312
-8.056667804878048,-34.95467108108108,-86.43350251822432,-82.95262893695573,-66.57445522248877
-8.056667804878048,-34.954272702702696,-86.35450059263005,-82.43395913921574,-68.05003402548734
-8.056667804878048,-34.953874324324325,-86.2875681207066,-81.89933264427773,-69.40808117922673
-8.056667804878048,-34.95347594594595,-86.23304550265809,-81.34802306135748,-70.6630826466463
-8.056667804878048,-34.953077567567576,-86.19121544282535,-80.77930305994784,-71.82775506114817
-8.056667804878048,-34.95267918918919,-86.1622981833221,-80.19246101125918,-72.91302805432136
-8.056667804878048,-34.95228081081081,-86.14644769935705,-79.58682471976749,-73.9282193975344
-8.056667804878048,-34.951882432432434,-86.14374899169385,-78.96179482321944,-74.88125978081777
-8.056667804878048,-34.951484054054056,-86.15421657524462,-78.31689132868922,-75.77891115269767
-8.056667804878048,-34.95108567567568,-86.17779421979668,-77.65181790803553,-76.62695937501536
-8.056667804878048,-34.9506872972973,-86.21435595252169,-76.96655004338032,-77.43037716384188
-8.056667804878048,-34.95028891891892,-86.26370828500649,-76.2614548915524,-78.1934591771024
-8.056667804878048,-34.94989054054055,-86.32559358282151,-75.5374527318672,-78.91993301637027
-8.056667804878048,-34.94949216216217,-86.39969445627872,-74.79623176025956,-79.61305016571183
-8.056667804878048,-34.94909378378379,-86.48563901870187,-74.04052906613973,-80.27566052406928
-8.056667804878048,-34.948695405405395,-86.58300683556348,-73.27448938503966,-80.9102736356464
-8.056667804878048,-34.948297027027024,-86.69133537439544,-72.50410693930314,-81.51910917043162
-8.056667804878048,-34.947898648648646,-86.81012676185196,-71.73773990501086,-82.10413871650243
-8.056667804878048,-34.94750027027027,-86.93885465982655,-70.9866555384715,-82.6671205364778
-8.056667804878048,-34.94710189189189,-87.0769710860908,-70.26551032911975,-83.20962860927435
-8.056667804878048,-34.94670351351351,-87.22391302431757,-69.5925925103642,-83.73307701169813
-8.056667804878048,-34.946305135135134,-87.37910869247196,-68.98956933837565,-84.23874048385565
-8.056667804878048,-34.94590675675676,-87.5419833646416,-68.48043648970484,-84.72777185540474
-8.056667804878048,-34.94550837837838,-87.71196466858663,-68.08944645174401,-85.20121687831173
-8.05634756097561,-34.95985,-88.07303258622403,-88.46270343114244,-59.80021280878164
-8.05634756097561,-34.959451621621625,-87.87592311666509,-88.09246286977526,-57.322483681412024
-8.05634756097561,-34.959053243243254,-87.68405525448242,-87.71317519792834,-54.596059279258924
-8.05634756097561,-34.95865486486487,-87.49799332608052,-87.32441910354297,-51.79294189940873
-8.05634756097561,-34.95825648648649,-87.31832062929948,-86.92574621950897,-49.473374587034954
-8.05634756097561,-34.95785810810811,-87.1456360352386,-86.5166791946472,-48.65728032531912
-8.05634756097561,-34.95745972972973,-86.98054989388925,-86.0967096796204,-49.873625701081636
-8.05634756097561,-34.95706135135136,-86.82367923338003,-85.66529625043262,-52.36933870320277
-8.05634756097561,-34.95666297297298,-86.67564226537311,-85.22186230695658,-55.185470836738446
-8.05634756097561,-34.9562645945946,-86.53705223604672,-84.76579400230744,-57.86607167825781
-8.05634756097561,-34.95586621621621,-86.40851069183182,-84.29643828524874,-60.28679234080235
-8.05634756097561,-34.95546783783784,-86.29060026169518,-83.81310117655019,-62.445060339556434
-8.05634756097561,-34.95506945945946,-86.18387709007825,-83.31504644981393,-64.37155114131521
-8.05634756097561,-34.95467108108108,-86.08886308626492,-82.80149496297761,-66.10125549337518
-8.05634756097561,-34.954272702702696,-86.0060381830842,-82.27162498487749,-67.66538794992823
-8.05634756097561,-34.953874324324325,-85.9358328192782,-81.72457400474352,-69.08989395905235
-8.05634756097561,-34.95347594594595,-85.87862087252992,-81.15944270857915,-70.39586855224712
-8.05634756097561,-34.953077567567576,-85.83471327235156,-80.57530208279039,-71.60039665247207
-8.05634756097561,-34.95267918918919,-85.80435251237026,-79.97120498978211,-72.71736712673271
-8.05634756097561,-34.95228081081081,-85.78770825969283,-79.34620409840451,-73.75814974992389
-8.05634756097561,-34.951882432432434,-85.78487422518174,-78.69937879918189,-74.73212914196083
-8.05634756097561,-34.951484054054056,-85.79586641446545,-78.02987477150387,-75.64711794262752
-8.05634756097561,-34.95108567567568,-85.82062282780174,-77.33696129224154,-76.50967505960179
-8.05634756097561,-34.9506872972973,-85.85900462044188,-76.62011330348142,-77.32535133998161
-8.05634756097561,-34.95028891891892,-85.91079867826235,-75.87912780750273,-78.09888027452357
-8.05634756097561,-34.94989054054055,-85.97572150925018,-75.11428740453383,-78.83432710303501
-8.05634756097561,-34.94949216216217,-86.05342430389922,-74.32658764654985,-79.53520632111736
-8.05634756097561,-34.94909378378379,-86.1434989793442,-73.51804886701933,-80.20457503996982
-8.05634756097561,-34.948695405405395,-86.2454849952251,-72.69213591696521,-80.84510776102158
-8.05634756097561,-34.948297027027024,-86.35887671445698,-71.85430776733389,-81.45915673574058
-8.05634756097561,-34.947898648648646,-86.48313107973681,-71.01270726442222,-82.04880105753153
-8.05634756097561,-34.94750027027027,-86.61767538507945,-70.17896916069047,-82.6158868764237
-8.05634756097561,-34.94710189189189,-86.76191493977271,-69.36905712367513,-83.16206056744451
-8.05634756097561,-34.94670351351351,-86.9152404473443,-68.60392354620033,-83.68879626455902
-8.05634756097561,-34.946305135135134,-87.0770349520663,-67.90962327923738,-84.19741885723136
-8.05634756097561,-34.94590675675676,-87.24668023798216,-67.31636066817202,-84.68912330898897
-8.05634756097561,-34.94550837837838,-87.42356259808088,-66.85595634201024,-85.16499097496529
-8.05602731707317,-34.95985,-87.80558470874686,-88.39810570482956,-58.904695619003064
-8.05602731707317,-34.959451621621625,-87.60105084374868,-88.02450424689701,-56.033750271669646
-8.05602731707317,-34.959053243243254,-87.40175428194505,-87.64159128326682,-52.64373566372116
-8.05602731707317,-34.95865486486487,-87.20829294309064,-87.24891759471166,-48.717425502314754
-8.05602731707317,-34.95825648648649,-87.02128716091741,-86.84600321175981,-44.81767784880978
-8.05602731707317,-34.95785810810811,-86.84137616632171,-86.43233489889082,-43.19313495045611
-8.05602731707317,-34.95745972972973,-86.66921377320884,-86.00736344546218,-45.55545437194225
-8.05602731707317,-34.95706135135136,-86.50546324539485,-85.57050076426421,-49.57709712454917
-8.05602731707317,-34.95666297297298,-86.35079134844028,-85.12111680727236,-53.40389441306283
-8.05602731707317,-34.9562645945946,-86.20586162154095,-84.65853632102315,-56.67731199155489
-8.05602731707317,-34.95586621621621,-86.07132693957104,-84.18203548327119,-59.452169482996396
-8.05602731707317,-34.95546783783784,-85.94782147451414,-83.69083849044301,-61.83241463051698
-8.05602731707317,-34.95506945945946,-85.83595220513115,-83.18411420640328,-63.90505871626824
-8.05602731707317,-34.95467108108108,-85.73629016306,-82.6609730421631,-65.73527316114763
-8.05602731707317,-34.954272702702696,-85.64936163803105,-82.12046432147685,-67.37113502047649
-8.05602731707317,-34.953874324324325,-85.57563959306884,-81.56157451092685,-68.84845701237153
-8.05602731707317,-34.95347594594595,-85.51553555812009,-80.98322687063401,-70.19436442696733
-8.05602731707317,-34.953077567567576,-85.46939227558545,-80.38428333937452,-71.42977361287137
-8.05602731707317,-34.95267918918919,-85.43747736162533,-79.76354983818598,-72.57109262265809
-8.05602731707317,-34.95228081081081,-85.41997822203663,-79.1197867141205,-73.63139815995314
-8.05602731707317,-34.951882432432434,-85.41699842166989,-78.45172681972082,-74.6212623792579
-8.05602731707317,-34.951484054054056,-85.42855565320446,-77.75810484534887,-75.54934359084709
-8.05602731707317,-34.95108567567568,-85.45458138841403,-77.03770313218592,-76.42281549820333
-8.05602731707317,-34.9506872972973,-85.49492222613921,-76.28942150202519,-77.24768420399846
-8.05602731707317,-34.95028891891892,-85.54934288178026,-75.51238190553835,-78.02902591767031
-8.05602731707317,-34.94989054054055,-85.61753069709764,-74.70608322634362,-78.7711677333136
-8.05602731707317,-34.94949216216217,-85.69910149176658,-73.87062766798257,-79.47782691569199
-8.05602731707317,-34.94909378378379,-85.7936065324381,-73.00704785474713,-80.15221951344455
-8.05602731707317,-34.948695405405395,-85.90054036387946,-72.11777241507446,-80.7971459971638
-8.05602731707317,-34.948297027027024,-86.01934923079233,-71.20727489194802,-81.41505947555049
-8.05602731707317,-34.947898648648646,-86.14943981813317,-70.28294988636257,-82.00812054834154
-8.05602731707317,-34.94750027027027,-86.29018805050384,-69.35623745876904,-82.57824180093434
-8.05602731707317,-34.94710189189189,-86.44094771534128,-68.44394631229478,-83.12712418997731
-8.05602731707317,-34.94670351351351,-86.60105870686152,-67.56957046053364,-83.65628702270234
-8.05602731707317,-34.946305135135134,-86.76985472560787,-66.76412096894342,-84.1670928307231
-8.05602731707317,-34.94590675675676,-86.94667030806306,-66.06563916124642,-84.6607681441534
-8.05602731707317,-34.94550837837838,-87.1308471005917,-65.51633746318859,-85.13842094686441
-8.055707073170732,-34.95985,-87.53510507738719,-88.33928931410674,-58.27780354995437
-8.055707073170732,-34.959451621621625,-87.32277405434729,-87.96260050885985,-55.08634570657682
-8.055707073170732,-34.959053243243254,-87.11565959061883,-87.57635427677678,-51.07653232483648
-8.055707073170732,-34.95865486486487,-86.91439499031281,-87.18007500451398,-45.79509827684964
-8.055707073170732,-34.95825648648649,-86.71963990698018,-86.77325275641331,-38.8073940321668
-8.055707073170732,-34.95785810810811,-86.53207673573289,-86.35534017494044,-34.4103059855272
-8.055707073170732,-34.95745972972973,-86.3524060938883,-85.92574907651752,-40.38611311528982
-8.055707073170732,-34.95706135135136,-86.18134135334807,-85.48384671909216,-47.04153451442831
-8.055707073170732,-34.95666297297298,-86.0196022166374,-85.0289517209996,-52.006748626472216
-8.055707073170732,-34.9562645945946,-85.86790736421912,-84.56032961634429,-55.8143876447795
-8.055707073170732,-34.95586621621621,-85.72696624202717,-84.07718804138722,-58.87220701193138
-8.055707073170732,-34.95546783783784,-85.59747010502943,-83.5786715632878,-61.417847044835725
-8.055707073170732,-34.95506945945946,-85.48008248099703,-83.06385618827869,-63.59475485999222
-8.055707073170732,-34.95467108108108,-85.37542926766227,-82.53174362745764,-65.49464452036847
-8.055707073170732,-34.954272702702696,-85.28408872045401,-81.9812554597157,-67.17925455222965
-8.055707073170732,-34.953874324324325,-85.20658162472304,-81.41122742749042,-68.69196380284185
-8.055707073170732,-34.95347594594595,-85.14336197073533,-80.82040424265304,-70.06434604996107
-8.055707073170732,-34.953077567567576,-85.09480845883553,-80.20743549703309,-71.32006540317646
-8.055707073170732,-34.95267918918919,-85.06121715300497,-79.57087359547316,-72.47729864585128
-8.055707073170732,-34.95228081081081,-85.0427955727207,-78.90917511894298,-73.55030147823558
-8.055707073170732,-34.951882432432434,-85.03965846566172,-78.22070775931104,-74.55045580530762
-8.055707073170732,-34.951484054054056,-85.05182543974712,-77.50376607679655,-75.48699066175752
-8.055707073170732,-34.95108567567568,-85.07922055634074,-76.75660100013559,-76.36749119542895
-8.055707073170732,-34.9506872972973,-85.12167390221998,-75.97747050513186,-77.198266082446
-8.055707073170732,-34.95028891891892,-85.17892507242104,-75.16472268096018,-77.98461800022449
-8.055707073170732,-34.94989054054055,-85.25062841566555,-74.3169280141432,-78.73104623624761
-8.055707073170732,-34.94949216216217,-85.33635982419935,-73.43308596558629,-79.44140084394894
-8.055707073170732,-34.94909378378379,-85.43562479537363,-72.5129426836198,-80.11900158753224
-8.055707073170732,-34.948695405405395,-85.54786745597815,-71.55747264625472,-80.76673088795408
-8.055707073170732,-34.948297027027024,-85.67248022336358,-70.56959652177743,-81.38710729234501
-8.055707073170732,-34.947898648648646,-85.8088137793753,-69.55522596600399,-81.98234416030215
-8.055707073170732,-34.94750027027027,-85.95618705144378,-68.52472896961642,-82.5543969931318
-8.055707073170732,-34.94710189189189,-86.11389692744126,-67.49486151070423,-83.10500194201504
-8.055707073170732,-34.94670351351351,-86.28122747238274,-66.49104243140768,-83.6357073948439
-8.055707073170732,-34.946305135135134,-86.4574584624902,-65.54945331527097,-84.14790008096836
-8.055707073170732,-34.94590675675676,-86.64187310109378,-64.71775578832376,-84.64282679602928
-8.055707073170732,-34.94550837837838,-86.83376482873433,-64.05244894371995,-85.12161259956744
-8.055386829268294,-34.95985,-87.26162800092118,-88.28639881906517,-58.001213231050684
-8.055386829268294,-34.959451621621625,-87.04110660371367,-87.90691134426848,-54.654424754813334
-8.055386829268294,-34.959053243243254,-86.82576201909993,-87.5176409925534,-50.31349873323282
-8.055386829268294,-34.95865486486487,-86.6162647209027,-87.11808758809303,-44.130637265065815
-8.055386829268294,-34.95825648648649,-86.41331602411634,-86.70771324308896,-33.32424682240686
-8.055386829268294,-34.95785810810811,-86.217644424621,-86.28593869053867,-10.98017181450011
-8.055386829268294,-34.95745972972973,-86.03000089910205,-85.85213920003724,-36.333506427569546
-8.055386829268294,-34.95706135135136,-85.85115310881724,-85.40564002813937,-45.663466276319696
-8.055386829268294,-34.95666297297298,-85.68187848246197,-84.94571135048147,-51.33889346115582
-8.055386829268294,-34.9562645945946,-85.52295619438223,-84.47156262102686,-55.424393282652105
-8.055386829268294,-34.95586621621621,-85.37515810269778,-83.98233630172058,-58.617529835554436
-8.055386829268294,-34.95546783783784,-85.23923876791332,-83.47710090968368,-61.23878551685526
-8.055386829268294,-34.95506945945946,-85.11592473197422,-82.95484333611154,-63.462104286174025
-8.055386829268294,-34.95467108108108,-85.00590329832909,-82.41446040957868,-65.39248247662195
-8.055386829268294,-34.954272702702696,-84.90981110997404,-81.85474970798518,-67.09817792191166
-8.055386829268294,-34.953874324324325,-84.82822287022563,-81.27439968022486,-68.62606834191011
-8.055386829268294,-34.95347594594595,-84.7616405845059,-80.67197923041343,-70.00974011724236
-8.055386829268294,-34.953077567567576,-84.71048371629723,-80.0459270706462,-71.27408093579244
-8.055386829268294,-34.95267918918919,-84.67508064270942,-79.3945413898355,-72.43804589802747
-8.055386829268294,-34.95228081081081,-84.65566176301107,-78.71597077498387,-73.5164048018176
-8.055386829268294,-34.951882432432434,-84.65235455731133,-78.00820793592007,-74.52089012255678
-8.055386829268294,-34.951484054054056,-84.66518081498819,-77.26908876069817,-75.46097657200679
-8.055386829268294,-34.95108567567568,-84.69405615828674,-76.49630077626821,-76.34442558937965
-8.055386829268294,-34.9506872972973,-84.73879188279773,-75.68740754612844,-77.17767499918736
-8.055386829268294,-34.95028891891892,-84.79909903122129,-74.83989943910146,-77.96612383523714
-8.055386829268294,-34.94989054054055,-84.87459451764877,-73.95128739805202,-78.7143444525368
-8.055386829268294,-34.94949216216217,-84.96480903476024,-73.0192661284066,-79.42624312291764
-8.055386829268294,-34.94909378378379,-85.06919641067358,-72.04198844526695,-80.10518343460049
-8.055386829268294,-34.948695405405395,-85.1871440401838,-71.01851597710278,-80.75408237739654
-8.055386829268294,-34.948297027027024,-85.31798399756326,-69.94954584602128,-81.37548606169833
-8.055386829268294,-34.947898648648646,-85.4610044440175,-68.83855918207212,-81.97163004145278
-8.055386829268294,-34.94750027027027,-85.6154609692928,-67.69358745544203,-82.54448785082752
-8.055386829268294,-34.94710189189189,-85.78058754949103,-66.5298123310048,-83.09581041469937
-8.055386829268294,-34.94670351351351,-85.95560685678524,-65.3731062284865,-83.62715831739979
-8.055386829268294,-34.946305135135134,-86.13973971593478,-64.26416882252013,-84.13992842861694
-8.055386829268294,-34.94590675675676,-86.3322135631744,-63.261793725101086,-84.6353760305852
-8.055386829268294,-34.94550837837838,-86.53226982052419,-62.44192275252867,-85.1146333290041
-8.055066585365854,-34.95985,-86.98520102142717,-88.23956655870299,-58.11618451640872
-8.055066585365854,-34.959451621621625,-86.75607475434316,-87.85758313897546,-54.83507175061912
-8.055066585365854,-34.959053243243254,-86.53206365631175,-87.46561375195287,-50.63683159372296
-8.055066585365854,-34.95865486486487,-86.31387711867148,-87.06313579896195,-44.861105832219636
-8.055066585365854,-34.95825648648649,-86.10226049170211,-86.64958582184866,-36.08520088560587
-8.055066585365854,-34.95785810810811,-85.89799142433043,-86.22435529663471,-28.309192632345145
-8.055066585365854,-34.95745972972973,-85.70187502087165,-85.7867859011379,-38.27606440537443
-8.055066585365854,-34.95706135135136,-85.51473773291423,-85.33616418228866,-46.26160772193114
-8.055066585365854,-34.95666297297298,-85.33741993940188,-84.87171553749107,-51.62083561115077
-8.055066585365854,-34.9562645945946,-85.17076721415205,-84.3925974146675,-55.58723406656274
-8.055066585365854,-34.95586621621621,-85.01562033666067,-83.89789162040512,-58.72330055294674
-8.055066585365854,-34.95546783783784,-84.87280416870632,-83.38659561586047,-61.312930244509374
-8.055066585365854,-34.95506945945946,-84.74311559188007,-82.85761266559973,-63.51693168202206
-8.055066585365854,-34.95467108108108,-84.62731077659387,-82.30974069766364,-65.43465865387525
-8.055066585365854,-34.954272702702696,-84.52609212488957,-81.74165972831187,-67.13162269934067
-8.055066585365854,-34.953874324324325,-84.44009529196049,-81.15191771454076,-68.65323575315531
-8.055066585365854,-34.95347594594595,-84.36987673693588,-80.53891472641857,-70.03224428434262
-8.055066585365854,-34.953077567567576,-84.3159022767471,-79.9008853977846,-71.29302676409594
-8.055066585365854,-34.95267918918919,-84.2785371115531,-79.23587974167796,-72.45421505046531
-8.055066585365854,-34.95228081081081,-84.2580377546951,-78.54174265214624,-73.53036577054158
-8.055066585365854,-34.951882432432434,-84.25454623305865,-77.81609282413592,-74.53306621637117
-8.055066585365854,-34.951484054054056,-84.26808682935942,-77.05630253508406,-75.47168945735856
-8.055066585365854,-34.95108567567568,-84.29856552184438,-76.25948094236088,-76.35392405572071
-8.055066585365854,-34.9506872972973,-84.34577214837336,-75.4224656109017,-77.18615448278285
-8.055066585365854,-34.95028891891892,-84.40938519105796,-74.54183048012527,-77.97373998798619
-8.055066585365854,-34.94989054054055,-84.488978955465,-73.61392441495539,-78.72122277175586
-8.055066585365854,-34.94949216216217,-84.58403281396082,-72.63496457578893,-79.43248591398722
-8.055066585365854,-34.94909378378379,-84.69394210421785,-71.60122598556569,-80.11087493020378
-8.055066585365854,-34.948695405405395,-84.81803022505224,-70.50939764501778,-80.75929255844844
-8.055066585365854,-34.948297027027024,-84.9555614544069,-69.35722381369447,-81.38027354843055
-8.055066585365854,-34.947898648648646,-85.10575402633222,-68.14462684717687,-81.97604430834963
-8.055066585365854,-34.94750027027027,-85.26779304084943,-66.87562439883958,-82.54857094291552
-8.055066585365854,-34.94710189189189,-85.44084283731797,-65.56149922325346,-83.09959829136878
-8.055066585365854,-34.94670351351351,-85.62405853052067,-64.22576859545387,-83.63068191482375
-8.055066585365854,-34.946305135135134,-85.81659648342765,-62.91122663750991,-84.14321450711876
-8.055066585365854,-34.94590675675676,-86.01762356501635,-61.687936805703444,-84.63844785611235
-8.055066585365854,-34.94550837837838,-86.22632511094929,-60.65741354126135,-85.1175112253814
-8.054746341463414,-34.95985,-86.70588673982283,-88.19891159495498,-58.6051520986303
-8.054746341463414,-34.959451621621625,-86.46771906351455,-87.81474775229049,-55.58620525529719
-8.054746341463414,-34.959053243243254,-86.23457975469111,-87.42041895980717,-51.91983358583684
-8.054746341463414,-34.95865486486487,-86.00721879161017,-87.0153826272832,-47.433917327590436
-8.054746341463414,-34.95825648648649,-85.78642793123387,-86.59905245662844,-42.47685098784197
-8.054746341463414,-34.95785810810811,-85.57303711872959,-86.17079373876103,-40.13447010299103
-8.054746341463414,-34.95745972972973,-85.36790955509142,-85.7299180213684,-43.4739161460852
-8.054746341463414,-34.95706135135136,-85.17193530875932,-85.27567704806788,-48.44713205297643
-8.054746341463414,-34.95666297297298,-84.98602339446794,-84.80725585224073,-52.754530546625034
-8.054746341463414,-34.9562645945946,-84.81109229447316,-84.32376486827783,-56.26843919697333
-8.054746341463414,-34.95586621621621,-84.648058963045,-83.82423089796873,-59.174588817042604
-8.054746341463414,-34.95546783783784,-84.49782643432047,-83.3075867418363,-61.632834516358116
-8.054746341463414,-34.95506945945946,-84.36127024207047,-82.77265927165143,-63.75512748664798
-8.054746341463414,-34.95467108108108,-84.23922395403235,-82.21815568293036,-65.61872642219176
-8.054746341463414,-34.954272702702696,-84.13246421469938,-81.6426476233903,-67.27804394076375
-8.054746341463414,-34.953874324324325,-84.041695772314,-81.04455284999679,-68.77244353982708
-8.054746341463414,-34.95347594594595,-83.96753702807416,-80.42211402154155,-70.1311553806414
-8.054746341463414,-34.953077567567576,-83.91050668010055,-79.77337419995072,-71.37640366193628
-8.054746341463414,-34.95267918918919,-83.87101203448773,-79.09614861898021,-72.52544200950288
-8.054746341463414,-34.95228081081081,-83.84933951600783,-78.3879923152231,-73.59191266782767
-8.054746341463414,-34.951882432432434,-83.84564783161983,-77.64616334806712,-74.5867772365358
-8.054746341463414,-34.951484054054056,-83.85996412431234,-76.86758165288472,-75.51896909010665
-8.054746341463414,-34.95108567567568,-83.89218331115498,-76.0487842316314,-76.3958605679907
-8.054746341463414,-34.9506872972973,-83.94207063925955,-75.18587867925206,-77.22360405306713
-8.054746341463414,-34.95028891891892,-84.00926733007373,-74.27449950335063,-78.00738536900067
-8.054746341463414,-34.94989054054055,-84.09329903062459,-73.30977629720107,-78.7516150360756
-8.054746341463414,-34.94949216216217,-84.19358666189137,-72.28633139472956,-79.46007470743811
-8.054746341463414,-34.94909378378379,-84.30945915958881,-71.19834057356346,-80.1360307586063
-8.054746341463414,-34.948695405405395,-84.44016754641865,-70.03972004735768,-80.78232345021271
-8.054746341463414,-34.948297027027024,-84.58489975884817,-68.80455822671291,-81.40143768071931
-8.054746341463414,-34.947898648648646,-84.74279567237613,-67.48801283679188,-81.9955596924633
-8.054746341463414,-34.94750027027027,-84.91296182125606,-66.08807854225887,-82.56662293754184
-8.054746341463414,-34.94710189189189,-85.09448538345822,-64.60894492680151,-83.1163454913214
-8.054746341463414,-34.94670351351351,-85.28644709016027,-63.06712543999237,-83.64626081041229
-8.054746341463414,-34.946305135135134,-85.48793281293322,-61.50192352429276,-84.15774320345557
-8.054746341463414,-34.94590675675676,-85.69804367322416,-59.990999118040264,-84.65202906628247
-8.054746341463414,-34.94550837837838,-85.91590460218555,-58.66659049987379,-85.13023469754094
-8.054426097560977,-34.95985,-86.42376485161995,-88.16453873770607,-59.39982574265095
-8.054426097560977,-34.959451621621625,-86.17609650997295,-87.77852138352111,-56.7547758354748
-8.054426097560977,-34.959053243243254,-85.93334090941659,-87.38218578289263,-53.757595245068345
-8.054426097560977,-34.95865486486487,-85.69629015420821,-86.97497205263764,-50.52879417486592
-8.054426097560977,-34.95825648648649,-85.46578473110992,-86.55627410666054,-47.677076801838325
-8.054426097560977,-34.95785810810811,-85.24271007968397,-86.12543451076681,-46.61738269022574
-8.054426097560977,-34.95745972972973,-85.02799164630221,-85.68173861476089,-48.18465451779812
-8.054426097560977,-34.95706135135136,-84.82258826662553,-85.22440783937515,-51.208745395173125
-8.054426097560977,-34.95666297297298,-84.62748376075606,-84.75259197137541,-54.41529076323275
-8.054426097560977,-34.9562645945946,-84.4436766827333,-84.2653602913131,-57.34041622185009
-8.054426097560977,-34.95586621621621,-84.27216824154345,-83.76169132114572,-59.91277859498621
-8.054426097560977,-34.95546783783784,-84.11394850485044,-83.24046093667101,-62.168237530921644
-8.054426097560977,-34.95506945945946,-83.96998110422913,-82.70042853291866,-64.15962456795748
-8.054426097560977,-34.95467108108108,-83.84118677746292,-82.14022086634236,-65.93437592316315
-8.054426097560977,-34.954272702702696,-83.72842620021873,-81.5583131138217,-67.53086478419894
-8.054426097560977,-34.953874324324325,-83.63248266603946,-80.95300658946772,-68.97930663953488
-8.054426097560977,-34.95347594594595,-83.55404525823403,-80.3224024378537,-70.30344111218514
-8.054426097560977,-34.953077567567576,-83.4936932082301,-79.66437047669211,-71.5220496950073
-8.054426097560977,-34.95267918918919,-83.45188214206095,-78.97651219060242,-72.65014482978981
-8.054426097560977,-34.95228081081081,-83.42893287379309,-78.25611668448082,-73.6998618163116
-8.054426097560977,-34.951882432432434,-83.42502331002879,-77.50010820413507,-74.68112017593793
-8.054426097560977,-34.951484054054056,-83.44018388766631,-76.70498365638613,-75.60211478616887
-8.054426097560977,-34.95108567567568,-83.4742967882072,-75.86673849118256,-76.46968322110618
-8.054426097560977,-34.9506872972973,-83.52709897074683,-74.98077950824685,-77.28958315806
-8.054426097560977,-34.95028891891892,-83.5981888612601,-74.04182396997865,-78.06670409096748
-8.054426097560977,-34.94989054054055,-83.68703634544934,-73.04378654937975,-78.8052306474386
-8.054426097560977,-34.94949216216217,-83.79299555407945,-71.9796605926772,-79.50876989956902
-8.054426097560977,-34.94909378378379,-83.91531981448964,-70.84141097742354,-80.18045160893081
-8.054426097560977,-34.948695405405395,-84.05317807802462,-69.61991889768393,-80.82300791632932
-8.054426097560977,-34.948297027027024,-84.20567212004616,-68.3050677484147,-81.43883726306794
-8.054426097560977,-34.947898648648646,-84.37185384348871,-66.88616274876811,-82.03005609921897
