lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.05955,-34.94874452054795,-89.8743405797101,-90.51418633540362,-90.59873043478264,-95.14148447204965,-77.43122608695653,-81.41226708074524,-91.64090821256026,-91.80554980237153,-95.85750000000006
-8.05955,-34.94854260273973,-89.74482505175979,-90.46876792772436,-90.49813498964805,-95.11510973084883,-77.29611739130435,-80.88059937888188,-91.6262995169081,-91.67141739130433,-95.85750000000006
-8.05955,-34.94834068493151,-89.2383881987577,-90.38729531338215,-90.22485714285716,-95.00628985507244,-76.65203913043479,-79.68055590062102,-91.66750724637677,-91.44158695652169,-95.85750000000006
-8.05955,-34.94813876712329,-89.92216873705993,-90.16358441558428,-90.91871138716361,-94.84062111801242,-79.2355304347826,-78.50730745341609,-91.49171739130429,-92.22982108036881,-95.85750000000006
-8.05955,-34.94793684931507,-90.24160869565205,-90.08125691699593,-91.30465424430646,-94.7725817805383,-79.22377391304349,-77.3334720496894,-91.29497826086947,-92.27831264822126,-95.85750000000006
-8.05955,-34.94773493150685,-90.41730641821934,-89.94720271033302,-91.59813416149073,-94.80189855072464,-79.61328695652172,-77.02321118012419,-91.3476038647342,-92.42195889328053,-95.85750000000006
-8.05955,-34.94753301369863,-91.78400103519655,-88.94205307735736,-93.55973416149072,-94.83413043478262,-79.9957695652174,-78.30702173913045,-91.67491787439602,-92.27820395256917,-95.85750000000006
-8.05955,-34.94733109589041,-91.84303002070382,-88.8761648785996,-93.64850600414081,-94.85195652173914,-80.04296956521738,-78.31594720496896,-91.66650966183563,-92.22956679841897,-95.85750000000006
-8.05955,-34.94712917808219,-92.10049792960656,-89.02890005646513,-94.35024927536237,-95.15463768115944,-81.43201304347824,-77.74964596273293,-91.54694927536227,-90.89859446640311,-95.85750000000006
-8.05955,-34.94692726027397,-91.6583887163561,-88.10520722755487,-94.90195362318838,-96.11381159420293,-79.88598043478264,-77.38778260869576,-92.74673671497582,-91.15197470355722,-95.85750000000006
-8.05955,-34.946725342465754,-91.30297981366462,-87.1088458498022,-92.3178910973084,-95.76351449275361,-77.75286739130439,-74.60203726708076,-89.3804227053141,-90.42163320158089,-95.9052173913044
-8.05955,-34.94652342465753,-90.29557194616983,-84.77779503105583,-91.14198530020694,-91.1638333333333,-74.29902391304351,-66.9961583850931,-89.10006280193244,-89.48475415019757,-96.1865217391304
-8.05955,-34.94632150684932,-91.70913612836455,-84.40378656126477,-92.24672173913034,-92.58823913043487,-76.10557173913047,-67.30908695652167,-90.30186956521746,-90.55664664031606,-95.85750000000006
-8.05955,-34.946119589041096,-92.9984177018634,-85.84793788819883,-93.07964016563139,-93.02489130434789,-84.63632826086955,-68.26602484472056,-90.24942028985517,-90.56238577075084,-95.85750000000006
-8.05955,-34.94591767123288,-92.9984177018634,-85.84793788819883,-93.07964016563139,-93.02489130434789,-84.63632826086955,-68.26602484472056,-90.24942028985517,-90.56238577075084,-95.85750000000006
-8.05955,-34.94571575342466,-92.9984177018634,-85.84793788819883,-93.07964016563139,-93.02489130434789,-84.63632826086955,-68.26602484472056,-90.24942028985517,-90.56238577075084,-95.85750000000006
-8.05955,-34.94551383561644,-92.9984177018634,-85.84793788819883,-93.07964016563139,-93.02489130434789,-84.63632826086955,-68.26602484472056,-90.24942028985517,-90.56238577075084,-95.85750000000006
-8.05955,-34.94531191780822,-92.9984177018634,-85.84793788819883,-93.07964016563139,-93.02489130434789,-84.63632826086955,-68.26602484472056,-90.24942028985517,-90.56238577075084,-95.85750000000006
-8.05938987804878,-34.95985,-85.96201242236022,-99.91694409937877,-84.9150931677019,-95.39655072463769,-98.40478260869574,-85.24560248447199,-85.32315942028978,-86.19161739130433,-64.24704347826088
-8.05938987804878,-34.959648082191784,-85.96201242236022,-99.91694409937877,-84.9150931677019,-95.39655072463769,-98.40478260869574,-85.24560248447199,-85.32315942028978,-86.19161739130433,-64.24704347826088
-8.05938987804878,-34.95944616438357,-85.9142111801242,-99.92711801242223,-84.86534161490685,-95.40717391304348,-98.401695652174,-85.22540372670801,-85.20586956521733,-86.17359999999996,-64.21713043478262
-8.05938987804878,-34.959244246575345,-86.35286956521735,-99.89185093167683,-84.83754037267084,-95.36007246376813,-98.32617391304358,-84.45901863354031,-85.96894202898542,-85.47410434782604,-64.39573913043479
-8.05938987804878,-34.959042328767126,-87.64222360248444,-99.73036024844706,-87.18828571428573,-95.22120289855076,-97.96871739130442,-85.21930434782604,-87.20624637681146,-85.26076521739127,-65.65991304347821
-8.05938987804878,-34.958840410958906,-88.79094409937883,-99.55761490683221,-86.81465838509314,-95.29960869565224,-97.55332608695653,-85.30237267080739,-87.16592753623175,-85.2286956521739,-65.50173913043473
-8.05938987804878,-34.958638493150694,-87.56608695652167,-99.52114285714278,-88.79247204968932,-95.86079710144945,-95.06091304347812,-87.49896894409926,-87.12739130434771,-84.55003478260872,-63.02713043478256
-8.05938987804878,-34.95843657534247,-89.86650931677012,-99.43306832298133,-90.39204968944092,-96.04417391304364,-93.61284782608682,-90.0712173913043,-86.69244927536226,-83.89932173913047,-64.97695652173914
