lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.059311272727273,-34.95353285714286,-88.87911254803967,-88.87911254803967,-88.87911254803967,-83.30775682529838,-83.30775682529838,-83.30775682529838,-74.29320309038107,-74.29320309038107,-74.29320309038107
-8.059311272727273,-34.953232040816324,-88.85530053391295,-88.85530053391295,-88.85530053391295,-82.9803613372215,-82.9803613372215,-82.9803613372215,-74.84001033495619,-74.84001033495619,-74.84001033495619
-8.059311272727273,-34.952931224489795,-88.83661587251149,-88.83661587251149,-88.83661587251149,-82.64976972785254,-82.64976972785254,-82.64976972785254,-75.38152140076878,-75.38152140076878,-75.38152140076878
-8.059311272727273,-34.952630408163266,-88.82309801331533,-88.82309801331533,-88.82309801331533,-82.31623838364382,-82.31623838364382,-82.31623838364382,-75.91614211452142,-75.91614211452142,-75.91614211452142
-8.059311272727273,-34.95232959183674,-88.81477564351388,-88.81477564351388,-88.81477564351388,-81.98007656426171,-81.98007656426171,-81.98007656426171,-76.44267546836701,-76.44267546836701,-76.44267546836701
-8.059311272727273,-34.95202877551021,-88.81166648601626,-88.81166648601626,-88.81166648601626,-81.64165351159508,-81.64165351159508,-81.64165351159508,-76.96024798102664,-76.96024798102664,-76.96024798102664
-8.059311272727273,-34.95172795918367,-88.81377717397842,-88.81377717397842,-88.81377717397842,-81.3014062178652,-81.3014062178652,-81.3014062178652,-77.46824716902921,-77.46824716902921,-77.46824716902921
-8.059311272727273,-34.95142714285714,-88.82110320368761,-88.82110320368761,-88.82110320368761,-80.95984782444228,-80.95984782444228,-80.95984782444228,-77.9662692814394,-77.9662692814394,-77.9662692814394
-8.059311272727273,-34.951126326530606,-88.83362896656897,-88.83362896656897,-88.83362896656897,-80.6175765840913,-80.6175765840913,-80.6175765840913,-78.45407613144303,-78.45407613144303,-78.45407613144303
-8.059311272727273,-34.950825510204076,-88.85132785976558,-88.85132785976558,-88.85132785976558,-80.27528526767978,-80.27528526767978,-80.27528526767978,-78.93155976747076,-78.93155976747076,-78.93155976747076
-8.059311272727273,-34.950524693877554,-88.87416247369009,-88.87416247369009,-88.87416247369009,-79.93377082867403,-79.93377082867403,-79.93377082867403,-79.39871376911518,-79.39871376911518,-79.39871376911518
-8.059311272727273,-34.950223877551025,-88.90208485378565,-88.90208485378565,-88.90208485378565,-79.593944053907,-79.593944053907,-79.593944053907,-79.85561006089432,-79.85561006089432,-79.85561006089432
-8.059311272727273,-34.94992306122449,-88.93503683266846,-88.93503683266846,-88.93503683266846,-79.25683882582283,-79.25683882582283,-79.25683882582283,-80.3023802752275,-80.3023802752275,-80.3023802752275
-8.059311272727273,-34.94962224489796,-88.97295042786507,-88.97295042786507,-88.97295042786507,-78.9236204990089,-78.9236204990089,-78.9236204990089,-80.73920083520798,-80.73920083520798,-80.73920083520798
-8.059311272727273,-34.94932142857143,-89.01574829956323,-89.01574829956323,-89.01574829956323,-78.59559275664921,-78.59559275664921,-78.59559275664921,-81.16628106267981,-81.16628106267981,-81.16628106267981
-8.059311272727273,-34.949020612244894,-89.06334426200442,-89.06334426200442,-89.06334426200442,-78.27420216622701,-78.27420216622701,-78.27420216622701,-81.5838537344259,-81.5838537344259,-81.5838537344259
-8.059311272727273,-34.948719795918365,-89.11564384167119,-89.11564384167119,-89.11564384167119,-77.96103950976175,-77.96103950976175,-77.96103950976175,-81.99216761377531,-81.99216761377531,-81.99216761377531
-8.059311272727273,-34.948418979591835,-89.17254487491815,-89.17254487491815,-89.17254487491815,-77.65783684049777,-77.65783684049777,-77.65783684049777,-82.39148157088809,-82.39148157088809,-82.39148157088809
-8.059311272727273,-34.948118163265306,-89.23393813755723,-89.23393813755723,-89.23393813755723,-77.36645914005976,-77.36645914005976,-77.36645914005976,-82.78205997870992,-82.78205997870992,-82.78205997870992
