lat,lon,pontoId
-8.05602731707317,-34.94550837837838,7793.0
-8.05955,-34.94550837837838,9659.0
-8.05955,-34.94550837837838,8949.0
-8.04674024390244,-34.95985,6701.0
-8.048021219512195,-34.95985,8310.0
-8.056988048780488,-34.94550837837838,8775.0
-8.04674024390244,-34.95985,6768.0
-8.04674024390244,-34.959451621621625,9385.0
-8.04674024390244,-34.95985,8603.0
-8.05955,-34.95985,7140.0
-8.04674024390244,-34.95985,8743.0
-8.05955,-34.94550837837838,9116.0
-8.05602731707317,-34.94550837837838,8269.0
-8.04674024390244,-34.95985,9132.0
-8.04674024390244,-34.95985,6825.0
-8.04674024390244,-34.95985,6750.0
-8.04674024390244,-34.95985,6622.0
-8.05955,-34.95985,7478.0
-8.04674024390244,-34.95706135135136,7322.0
-8.05955,-34.95985,7125.0
-8.04674024390244,-34.94550837837838,9170.0
-8.05955,-34.94550837837838,8416.0
-8.04674024390244,-34.95985,8679.0
-8.04674024390244,-34.95985,7486.0
-8.055707073170732,-34.94550837837838,8249.0
-8.04674024390244,-34.95985,7218.0
-8.04674024390244,-34.95985,8733.0
-8.04674024390244,-34.95985,9184.0
-8.04674024390244,-34.95985,7836.0
-8.05955,-34.94550837837838,8830.0
-8.05955,-34.94550837837838,9062.0
-8.05955,-34.94550837837838,9361.0
-8.05955,-34.95985,7117.0
-8.04674024390244,-34.95985,6888.0
-8.05955,-34.94550837837838,7658.0
-8.054426097560977,-34.94550837837838,7937.0
-8.05955,-34.94550837837838,9049.0
-8.04674024390244,-34.95825648648649,9447.0
